id,cmc_rank,id,name,symbol,slug,market_cap,volume_24h,date_added
1228,1229,22540,City Tycoon Games,CTG,city-tycoon-games,1398263.7189917255,14066.75542082,2022-11-04T15:22:51.000Z
1229,1230,4166,Realio Network,RIO,realio-network,1411611.3100802475,1675043.63740324,2020-06-25T00:00:00.000Z
1230,1231,5667,Bitgesell,BGL,bitgesell,1402569.3863237875,4599.16018199,2020-06-08T00:00:00.000Z
1231,1232,11291,Kryptomon,KMON,kryptomon,1390672.99141588,154542.10066666,2021-08-17T00:00:00.000Z
1232,1233,4985,ArdCoin,ARDX,ardcoin,1386604.8467299556,0.0,2019-12-18T00:00:00.000Z
1233,1234,7206,TitanSwap,TITAN,titanswap,1384633.9736122414,180769.81461615,2020-09-28T00:00:00.000Z
1234,1235,15134,Aston Villa Fan Token,AVL,aston-villa-fan-token,1381518.7092657487,2434868.90170243,2021-11-24T14:19:31.000Z
1235,1236,8409,Razor Network,RAZOR,razor-network,1380975.979696425,319473.46208134,2021-02-06T00:00:00.000Z
1236,1237,2475,Garlicoin,GRLC,garlicoin,1374016.2535742135,14.51559024,2018-01-27T00:00:00.000Z
1237,1238,8132,BiFi,BIFI,bifi,1373271.5620073737,94169.84380329,2020-12-29T00:00:00.000Z
1238,1239,10527,Lithium,LITH,lithium,1367336.384504189,293506.80520879,2021-06-20T00:00:00.000Z
1239,1240,8166,MAPS,MAPS,maps,1366061.1182845964,138915.28598808,2021-02-01T00:00:00.000Z
1240,1241,3826,TOP,TOP,top,1365276.3498001085,119650.55174802,2019-03-28T00:00:00.000Z
1241,1242,9545,NFTb,NFTB,nftb,1362421.4276091862,150044.24732136,2021-05-03T00:00:00.000Z
1242,1243,7841,Idle,IDLE,idle,1360201.7564007838,5198.19045389,2020-12-02T00:00:00.000Z
1243,1244,6611,DuckDaoDime,DDIM,duckdaodime,1355390.7792997353,53162.36045628,2020-08-17T00:00:00.000Z
1244,1245,6638,UniLayer,LAYER,unilayer,1346107.118624012,194611.31310923,2020-08-19T00:00:00.000Z
1245,1246,19055,Solidus Ai Tech,AITECH,solidus-ai-tech,1345472.1460953974,347371.71264677,2022-03-24T17:28:30.000Z
1246,1247,5274,Edgeware,EDG,edgeware,1330616.3723323434,42886.10682665,2020-03-09T00:00:00.000Z
1247,1248,7245,Stobox Token,STBU,stobox-token,1321914.4263953085,77594.87283597,2020-09-30T00:00:00.000Z
1248,1249,24106,Reality Metaverse,RLTM,reality-metaverse,1320802.1221170758,291439.09940812,2023-04-12T09:29:32.000Z
1249,1250,23359,BlueMove,MOVE,bluemove,1319942.1436544738,1909.60888899,2023-02-14T03:21:38.000Z
1250,1251,6249,Ziktalk,ZIK,ziktalk,1317978.2591779083,740.06699203,2020-08-06T00:00:00.000Z
1251,1252,10404,Integral,ITGR,integral,1309865.9720950415,75709.99949242,2021-06-11T00:00:00.000Z
1252,1253,5600,Attila,ATT,attila,1298332.8707346902,0.44357672,2020-05-18T00:00:00.000Z
1253,1254,12120,AstroSwap,ASTRO,astroswap,1297918.821009717,49310.06865604,2021-09-24T07:25:08.000Z
1254,1255,9693,DOGGY,DOGGY,doggy,1291975.2803546959,62077.41497708,2021-05-11T00:00:00.000Z
1255,1256,24968,ELMOERC,ELMO,elmoerc,1291650.8775813938,204573.14392057,2023-05-05T16:34:10.000Z
1256,1257,11654,VelasPad,VLXPAD,velaspad,1285712.4377397771,50077.42792695,2021-09-06T05:28:01.000Z
1257,1258,14661,Sao Paulo FC Fan Token,SPFC,sao-paulo-fc-fan-token,1280789.552065083,151936.07689409,2021-11-17T03:18:00.000Z
1258,1259,87,FedoraCoin,TIPS,fedoracoin,1278759.7191491346,60807.66413186,2013-12-31T00:00:00.000Z
1259,1260,16104,PearDAO,PEX,peardao,1275808.2539297114,0.0,2022-03-13T10:01:45.000Z
1260,1261,20236,Green Satoshi Token (BSC),GST,green-satoshi-token-bsc,1267246.816652345,28616.5128154,2021-12-22T01:37:42.000Z
1261,1262,10228,Omchain,OMC,omchain,1266345.0631766422,285765.83696503,2021-06-02T00:00:00.000Z
1262,1263,8495,Everest,ID,everest,1254184.1540336004,7680.92880009,2021-02-17T00:00:00.000Z
1263,1264,8329,PAID Network,PAID,paid-network,1247257.280221917,23297.03052739,2021-01-26T00:00:00.000Z
1264,1265,6470,Hiblocks,HIBS,hiblocks,1243070.5849606132,158953.24039821,2020-08-10T00:00:00.000Z
1265,1266,5011,ALLY,ALY,ally,1228501.5525528165,22299.39289397,2019-12-06T00:00:00.000Z
1266,1267,17852,Geojam Token,JAM,geojam-token,1223904.96740001,46555.93223004,2022-02-04T05:12:04.000Z
1267,1268,8801,Lightning,LIGHT,lightning,1219266.6276104534,3368.52384499,2021-03-15T00:00:00.000Z
1268,1269,14374,Green Ben,EBEN,green-ben,1215849.2061587838,4278.99126509,2021-11-11T19:16:57.000Z
1269,1270,8164,JulSwap,JULD,julswap,1215060.387796294,130781.1970715,2021-01-02T00:00:00.000Z
1270,1271,8175,COVER Protocol,COVER,cover-protocol-new,1208575.2214573917,144577.23178634,2021-01-05T00:00:00.000Z
1271,1272,8484,Olyverse,OLY,olyseum,1204378.9874669693,27737.01938099,2021-02-16T00:00:00.000Z
1272,1273,9348,Crowny,CRWNY,crowny,1203904.6475460262,182686.0618655,2021-04-20T00:00:00.000Z
1273,1274,10165,PornRocket,PORNROCKET,pornrocket,1195177.0492722546,38.99879969,2021-05-31T00:00:00.000Z
1274,1275,12859,DogeBonk,DOBO,dogebonk,1192755.3303567977,568.67126324,2021-10-19T00:31:36.000Z
1275,1276,9615,Polylastic,POLX,polylastic,1171568.776361098,286443.54143401,2021-05-06T00:00:00.000Z
1276,1277,5354,PEAKDEFI,PEAK,peakdefi,1164643.6121058173,509.0049492,2020-03-23T00:00:00.000Z
1277,1278,8863,SHOPX,SHOPX,shopx-token,1156748.8713183936,238483.88741068,2021-03-31T00:00:00.000Z
1278,1279,16185,Dingocoin,DINGO,dingocoin,1148436.8265902768,8699.75290981,2021-12-17T04:37:18.000Z
1279,1280,2323,HEROcoin,PLAY,herocoin,1142220.5598801363,0.0,2017-12-30T00:00:00.000Z
1280,1281,9866,FEAR,FEAR,fear-nfts,1140427.802850015,567752.13265628,2021-05-17T00:00:00.000Z
1281,1282,12497,KubeCoin,KUBE,kubecoin,1138688.0379223067,235258.24983709,2021-10-08T07:18:47.000Z
1282,1283,9865,Ispolink,ISP,ispolink,1135881.3332101125,253422.50208189,2021-05-17T00:00:00.000Z
1283,1284,8968,Polychain Monsters,PMON,polkamon,1133318.4451639988,163015.7741231,2021-03-27T00:00:00.000Z
1284,1285,9530,FaraLand,FARA,faraland,1133241.7346221434,26347.69315006,2021-05-03T00:00:00.000Z
1285,1286,11349,ADAPad,ADAPAD,adapad,1128610.2345899348,26263.23501709,2021-08-21T00:00:00.000Z
1286,1287,9958,SafeMoon Inu,SMI,safemoon-inu,1124553.9556346943,375.66124993,2021-05-20T00:00:00.000Z
1287,1288,5836,Idena,IDNA,idena,1119394.488954521,41643.08562865,2020-08-11T00:00:00.000Z
1288,1289,1106,StrongHands,SHND,stronghands,1116108.4634496914,0.0,2015-10-30T00:00:00.000Z
1289,1290,2837,0xBitcoin,0xBTC,0xbtc,1106694.920735649,137847.92064413,2018-06-04T00:00:00.000Z
1290,1291,9840,Pleasure Coin,NSFW,pleasure-coin,1103200.7931580823,5475.02070214,2021-05-20T00:00:00.000Z
1291,1292,11978,Revolve Games,RPG,revolve-games,1097132.2154347408,3850.79036724,2021-09-20T17:19:33.000Z
1292,1293,8043,MahaDAO,MAHA,mahadao,1095316.524276693,183069.93923232,2020-12-17T00:00:00.000Z
1293,1294,17462,Heroes Chained,HEC,heroes-chained,1095685.958095341,97895.3673084,2022-01-19T06:34:02.000Z
1294,1295,12350,Triall,TRL,triall,1086173.9851979997,2144.09806763,2021-10-05T13:43:18.000Z
1295,1296,11423,VEMP,VEMP,vempire-ddao,1083038.7908547735,268370.21333405,2021-08-26T22:25:37.000Z
1296,1297,298,NewYorkCoin,NYC,newyorkcoin,1083034.590864048,0.13441379,2014-05-06T00:00:00.000Z
1297,1298,25002,KING,KING,king,1082526.4921996666,162233.29222667,2023-05-06T12:39:21.000Z
1298,1299,6891,Niftyx Protocol,SHROOM,niftyx-protocol,1072655.7777495813,0.0,2020-09-04T00:00:00.000Z
1299,1300,1834,Pillar,PLR,pillar,1063613.9958828636,208.16191753,2017-07-24T00:00:00.000Z
1300,1301,8365,Seascape Crowns,CWS,crowns,1060748.5908277957,243696.43072101,2021-01-31T00:00:00.000Z
1301,1302,3052,GoCrypto Token,GOC,gocrypto-token,1052916.7695593203,114666.64911014,2018-08-03T00:00:00.000Z
1302,1303,8648,ChainGuardians,CGG,chain-guardians,1052436.973461904,74327.3459229,2021-03-02T00:00:00.000Z
1303,1304,3361,MintMe.com Coin,MINTME,mintme-com-coin,1050977.345981333,0.0,2018-09-30T00:00:00.000Z
1304,1305,12653,ROCO FINANCE,ROCO,roco-finance,1044178.9257724066,434291.75224592,2021-10-12T09:37:16.000Z
1305,1306,11578,Cirus Foundation,CIRUS,cirus-foundation,1042108.7109332209,255042.37462231,2021-09-02T15:29:40.000Z
1306,1307,9889,Bistroo,BIST,bistroo,1040366.4234040534,71729.292354,2021-05-17T00:00:00.000Z
1307,1308,9172,Professional Fighters League Fan Token,PFL,professional-fighters-league-fan-token,1037460.1706356334,46768.52056509,2021-04-08T00:00:00.000Z
1308,1309,13133,Decentral Games ICE,ICE,decentral-games-ice,1036326.6471048373,3434.18327684,2021-10-25T05:19:15.000Z
1309,1310,4647,PUBLISH,NEWS,publish,1032870.3610005596,48268.00793086,2019-09-17T00:00:00.000Z
1310,1311,8726,Idavoll DAO,IDV,idavoll-network,1030121.1571197414,91230.26774593,2021-03-08T00:00:00.000Z
1311,1312,9488,ZooKeeper,ZOO,zookeeper,1026890.42445615,2759.2442476,2021-04-29T00:00:00.000Z
1312,1313,12799,Internet of Energy Network,IOEN,internet-of-energy-network,1019006.5539388878,51433.60748435,2021-10-16T12:20:56.000Z
1313,1314,24275,Oggy Inu (BSC),OGGY,oggy-inu,1016815.2779493643,57902.8877006,2023-04-06T20:32:30.000Z
1314,1315,11714,Brazil National Football Team Fan Token,BFT,brazil-national-football-team-fan-token,1015519.7048492924,101687.12755878,2021-09-07T10:39:11.000Z
1315,1316,5835,Decentr,DEC,decentr,1001995.8577009338,100657.15502055,2020-07-13T00:00:00.000Z
1316,1317,19162,BendDAO,BEND,bend-dao,997564.0635017826,152354.91751009,2022-03-29T15:38:30.000Z
1317,1318,4566,DigitalBits,XDB,digitalbits,995251.8675081368,224360.20885832,2019-09-13T00:00:00.000Z
1318,1319,4215,Eminer,EM,eminer,993610.9672684998,236227.3926393,2019-08-22T00:00:00.000Z
1319,1320,5067,MAX Exchange Token,MAX,max-exchange-token,993650.175410069,27296.85665031,2020-07-14T00:00:00.000Z
1320,1321,14210,Construct,STANDARD,stakeborg-dao,989687.0347112464,0.0,2021-11-10T03:36:57.000Z
1321,1322,12778,Ojamu,OJA,ojamu,985227.9700174141,8944.65816905,2021-10-15T08:18:52.000Z
1322,1323,2998,Vexanium,VEX,vexanium,985126.5766951682,15512.95310323,2018-07-31T00:00:00.000Z
1323,1324,10763,Aston Martin Cognizant Fan Token,AM,aston-martin-cognizant-fan-token,979745.8053692918,326973.54005507,2021-07-05T00:00:00.000Z
1324,1325,10700,KickToken,KICK,kicktoken,976812.1473856044,0.0,2021-06-29T00:00:00.000Z
1325,1326,5839,AnimalGo,GOM2,animalgo,974620.6213380559,2174661.59582223,2020-07-14T00:00:00.000Z
1326,1327,7857,Mirror Protocol,MIR,mirror-protocol,973695.7329950801,391947.19569125,2020-12-04T00:00:00.000Z
1327,1328,10040,Wall Street Games,WSG,wall-street-games,969539.9816008498,81948.70439486,2021-05-24T00:00:00.000Z
1328,1329,15996,pSTAKE Finance,PSTAKE,pstake-finance,960210.1273292749,370297.545393,2021-12-13T21:16:22.000Z
1329,1330,13571,All.Art Protocol,AART,all-art-protocol,954862.5428440149,100946.17258733,2021-12-28T10:44:58.000Z
1330,1331,23146,HanChain,HAN,hanchain,952586.1963872305,67318.61867831,2023-01-05T05:35:44.000Z
1331,1332,3840,1irstcoin,FST,1irstcoin,947403.8533268666,0.0,2019-04-08T00:00:00.000Z
1332,1333,12929,OneArt,1ART,artwallet,939053.3779809176,30900.64650784,2021-10-20T10:21:33.000Z
1333,1334,23806,Humanode,HMND,humanode,936989.8507436092,371144.69526652,2023-03-30T15:02:38.000Z
1334,1335,20366,Interlay,INTR,interlay-intr,935822.0580712747,198236.24948091,2022-05-30T12:52:35.000Z
1335,1336,5837,DoDreamChain,DRM,dodreamchain,935194.2146357318,53148.73244648,2020-07-14T00:00:00.000Z
1336,1337,12398,Spain National Fan Token,SNFT,spain-national-fan-token,934862.0194835331,88203.49315939,2021-10-06T16:26:43.000Z
1337,1338,10793,Alfa Romeo Racing ORLEN Fan Token,SAUBER,alfa-romeo-racing-orlen-fan-token,930549.1832761735,903291.46342976,2021-07-08T00:00:00.000Z
1338,1339,10973,PureFi Protocol,UFI,purefi-protocol,927120.1396647433,61033.29822523,2021-07-20T00:00:00.000Z
1339,1340,5358,IBStoken,IBS,ibstoken,916754.6927667549,0.0,2020-04-02T00:00:00.000Z
1340,1341,8717,Oddz,ODDZ,oddz,916387.9896014573,142952.01837804,2021-03-18T00:00:00.000Z
1341,1342,10747,ETHPad,ETHPAD,ethpad,914992.8167280961,2700.4904543,2021-07-03T00:00:00.000Z
1342,1343,5084,PlayFuel,PLF,playfuel,913232.3452909809,0.0,2019-12-30T00:00:00.000Z
1343,1344,3175,Maro,MARO,maro,905351.4076124995,38109.54784669,2018-08-14T00:00:00.000Z
1344,1345,659,Bitswift,BITS,bitswift,902867.1026409422,4.64783226,2014-10-05T00:00:00.000Z
1345,1346,8307,DIGG,DIGG,digg,917979.4887379484,47255.84154226,2021-01-23T00:00:00.000Z
1346,1347,21731,MetamonkeyAi,MMAI,metamonkeyai,898094.5858100229,38392.3248965,2022-09-07T07:21:08.000Z
1347,1348,10403,Kommunitas,KOM,kommunitas,897311.0312879134,624884.47575319,2021-08-03T00:00:00.000Z
1348,1349,8716,Convergence,CONV,convergence,887811.037329648,267357.96289007,2021-03-08T00:00:00.000Z
1349,1350,5922,Swingby,SWINGBY,swingby,885498.3454001646,103012.07327773,2020-07-28T00:00:00.000Z
1350,1351,4017,EOSDT,EOSDT,eosdt,882832.3370711614,0.0,2019-06-17T00:00:00.000Z
1351,1352,8541,SifChain,erowan,sifchain,878423.2320076645,46489.08600654,2021-02-22T00:00:00.000Z
1352,1353,21772,Shopping.io,SHOP,shopping-io-token,877286.6395329384,3216.29871889,2022-09-10T08:55:02.000Z
1353,1354,10260,Thorstarter,XRUNE,thorstarter,876688.6719738969,117854.69273668,2021-06-03T00:00:00.000Z
1354,1355,7846,Unbound,UNB,unbound,873859.3191918888,96844.84283361,2020-12-02T00:00:00.000Z
1355,1356,7131,YAM V3,YAM,yam,873251.0329378851,24619.00492512,2020-09-22T00:00:00.000Z
1356,1357,11925,Monsta Infinite,MONI,monsta-infinite,872296.5755824934,80050.15869601,2021-09-16T17:17:14.000Z
1357,1358,8143,Nord Finance,NORD,nord-finance,865507.3715040777,220759.87338398,2020-12-30T00:00:00.000Z
1358,1359,21036,Shattered Legion,SLG,land-of-conquest,856708.8361029552,130508.65833997,2022-07-19T12:11:46.000Z
1359,1360,9198,Hord,HORD,hord,852113.4201287531,67567.50363269,2021-04-12T00:00:00.000Z
1360,1361,2346,WaykiChain,WICC,waykichain,850044.0643356177,52783.21378297,2018-01-09T00:00:00.000Z
1361,1362,8603,AntiMatter Token,MATTER,antimatter,848886.8515084959,200417.76876866,2021-02-27T00:00:00.000Z
1362,1363,7795,Bird.Money,BIRD,bird-money,848476.6964086518,51380.33073269,2020-11-27T00:00:00.000Z
1363,1364,4777,Azbit,AZ,azbit,847694.1070215473,451.55363583,2019-10-13T00:00:00.000Z
1364,1365,10891,Only1,LIKE,only1,841556.5856625971,271867.18449759,2021-07-14T00:00:00.000Z
1365,1366,7677,ReapChain,REAP,reapchain,840888.9992550714,60410.92127743,2020-11-15T00:00:00.000Z
1366,1367,6622,Hakka.Finance,HAKKA,hakka-finance,839858.4755865718,0.0,2020-08-17T00:00:00.000Z
1367,1368,9989,Solrise Finance,SLRS,solrise-finance,834839.0844790092,47102.26171426,2021-07-06T00:00:00.000Z
1368,1369,10294,DeFi Land,DFL,defi-land,827095.4922443259,45537.20426339,2021-11-25T00:48:37.000Z
1369,1370,4430,VNX,VNXLU,vnx,825590.7484694064,9902.10674027,2019-12-10T00:00:00.000Z
1370,1371,8259,Furucombo,COMBO,furucombo,823436.9244673322,4997.28047165,2021-01-15T00:00:00.000Z
1371,1372,3902,MoneroV ,XMV,monero-v,821331.5332544575,5.77948429,2019-05-02T00:00:00.000Z
1372,1373,11437,DEEPSPACE,DPS,deepspace,815425.2744627912,2232.62888416,2021-08-27T07:45:24.000Z
1373,1374,18706,Football World Community,FWC,qatar-2022-token,812644.9378267984,352545.56714505,2022-03-10T07:19:55.000Z
1374,1375,4974,EXMO Coin,EXM,exmo-coin,810077.0166665496,52064.49282417,2019-12-04T00:00:00.000Z
1375,1376,6156,Donut,DONUT,donut,807741.4149478809,0.86269229,2020-08-04T00:00:00.000Z
1376,1377,12221,Rangers Protocol,RPG,rangers-protocol,807244.0414923653,302721.84704475,2021-09-30T17:01:11.000Z
1377,1378,12781,xHashtag,XTAG,xhashtag,802312.7896933132,140012.56095799,2021-10-15T09:40:53.000Z
1378,1379,8387,Auto,AUTO,auto,796658.0840172669,90097.78223917,2021-02-03T00:00:00.000Z
1379,1380,2666,Effect Network,EFX,effect-ai,787512.2282160036,14.47677202,2018-04-23T00:00:00.000Z
1380,1381,5802,SORA,XOR,sora,776925.0289952556,231168.27277542,2020-07-02T00:00:00.000Z
1381,1382,11649,Wicrypt,WNT,wicrypt,776635.042636907,154014.34858058,2021-09-05T20:30:27.000Z
1382,1383,4411,TenUp,TUP,tenup,772671.1855750091,111497.28231143,2019-09-03T00:00:00.000Z
1383,1384,1299,PUTinCoin,PUT,putincoin,771900.1619249294,9.7399426,2016-07-07T00:00:00.000Z
1384,1385,11164,Vabble,VAB,vabble,771210.2647503342,838.49189581,2021-08-05T00:00:00.000Z
1385,1386,7512,Unistake,UNISTAKE,unistake,770249.3336634173,47875.37959862,2020-10-26T00:00:00.000Z
1386,1387,12751,Blockchain Monster Hunt,BCMC,blockchain-monster-hunt,766190.1066171353,30162.94193177,2021-10-14T21:00:24.000Z
1387,1388,21677,SKYPlay,SKP,skyplay,760811.3566327369,224523.17490277,2022-09-02T08:33:57.000Z
1388,1389,7732,Brother Music Platform,BMP,brother-music-platform,760659.944011975,179.21239634,2020-11-21T00:00:00.000Z
1389,1390,8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,760495.6486422177,63045.49674393,2021-03-18T00:00:00.000Z
1390,1391,2913,Databroker,DTX,databroker,758537.79376094,36.043286,2018-07-10T00:00:00.000Z
1391,1392,3667,Atomic Wallet Coin,AWC,atomic-wallet-coin,755039.3671326766,3269.96051893,2019-01-04T00:00:00.000Z
1392,1393,5880,Props Token,PROPS,props,754520.3088552692,45780.2631323,2020-07-20T00:00:00.000Z
1393,1394,9553,B-cube.ai,BCUBE,b-cube-ai,752808.6754890967,3726.83132812,2021-05-04T00:00:00.000Z
1394,1395,3118,Graviocoin,GIO,graviocoin,739511.5824969056,11.28073959,2018-08-07T00:00:00.000Z
1395,1396,1876,Dentacoin,DCN,dentacoin,739012.5250980167,29.15936321,2017-08-11T00:00:00.000Z
1396,1397,9299,NFT Art Finance,NFTART,nft-art-finance,738533.5857439619,5399.98654052,2021-04-19T00:00:00.000Z
1397,1398,11278,Project TXA,TXA,project-txa,736886.7717625927,147158.61603513,2021-08-16T00:00:00.000Z
1398,1399,15881,Voxel X Network,VXL,voxel-x-network,736262.4713105921,10872.54938182,2021-12-10T02:57:10.000Z
1399,1400,10889,DRIFE,DRF,drife,734421.2522583865,5326.26717073,2021-07-14T00:00:00.000Z
1400,1401,8813,LABS Group,LABS,labs-group,732683.3799221674,177241.40945053,2021-03-16T00:00:00.000Z
1401,1402,7202,OctoFi,OCTO,octofi,719683.6294983124,52895.92372274,2020-09-28T00:00:00.000Z
1402,1403,18184,BBS Network,BBS,bbs-network,718060.626745666,38842.28981163,2022-02-18T06:38:32.000Z
1403,1404,8620,TOWER,TOWER,tower-token,717661.4465549405,16160.92200457,2021-03-01T00:00:00.000Z
1404,1405,14020,Samsunspor Fan Token,SAM,samsunspor-fan-token,714364.7383989114,68027.98913981,2021-11-08T03:07:53.000Z
1405,1406,1107,PAC Protocol,PAC,pac-protocol,714072.1551510255,24800.13791561,2015-11-02T00:00:00.000Z
1406,1407,20997,Wombat Web 3 Gaming Platform,WOMBAT,wombat-web-3-gaming-platform,712543.1644108315,50062.88575572,2022-07-14T16:47:08.000Z
1407,1408,9653,Nabox,NABOX,nabox,708484.6158014802,185406.71428317,2021-05-08T00:00:00.000Z
1408,1409,1955,Neblio,NEBL,neblio,705922.4829193735,85852.0966365,2017-09-12T00:00:00.000Z
1409,1410,1814,Metrix Coin,MRX,metrix-coin,702974.7565974507,433.54296209,2017-07-15T00:00:00.000Z
1410,1411,3336,IQeon,IQN,iqeon,702060.2445897096,37120.10416262,2018-09-24T00:00:00.000Z
1411,1412,24906,BeNFT Solutions,BeAI,benft-solutions,700559.3946606892,1792154.61330269,2023-05-03T19:38:20.000Z
1412,1413,7438,ZeroSwap,ZEE,zeroswap,698557.2077222767,311123.22176623,2020-10-18T00:00:00.000Z
1413,1414,1669,Humaniq,HMQ,humaniq,696248.0058394615,32940.10518254,2017-05-11T00:00:00.000Z
1414,1415,3742,Chimpion,BNANA,chimpion,693795.8800077667,147110.84768477,2019-02-20T00:00:00.000Z
1415,1416,10324,Gravity Finance,GFI,gravity-finance,688707.6687832988,1108.20682653,2021-06-08T00:00:00.000Z
1416,1417,12203,Defina Finance,FINA,defina-finance,686889.8221546377,36979.44964322,2021-10-12T15:59:59.000Z
1417,1418,7552,Hyve,HYVE,hyve,685604.1309001248,128703.9502944,2020-10-30T00:00:00.000Z
1418,1419,4144,TrueFeedBack,TFBX,truefeedback,684450.3949141119,27166.20942342,2019-09-25T00:00:00.000Z
1419,1420,5185,KOK,KOK,keystone-of-opportunity-knowledge,683841.0955168024,1036617.2157504,2020-01-29T00:00:00.000Z
1420,1421,2554,Lympo,LYM,lympo,682617.8384610096,50665.18371304,2018-03-01T00:00:00.000Z
1421,1422,4160,Ycash,YEC,ycash,682339.8755817481,35.21470001,2019-07-23T00:00:00.000Z
1422,1423,22341,Finblox,FBX,finblox,682214.1331531124,262434.5780066,2022-10-21T09:50:29.000Z
1423,1424,8730,Belt Finance,BELT,belt,675490.8041401806,19.19496268,2021-03-09T00:00:00.000Z
1424,1425,6650,NFT,NFT,nft,674884.3830082522,0.0,2020-08-19T00:00:00.000Z
1425,1426,8063,Duck DAO (DLP Duck Token),DUCK,duck-dao,674286.2369628444,762.32016558,2020-12-22T00:00:00.000Z
1426,1427,22919,All In,ALLIN,all-in,674062.2693918056,76009.22316703,2022-12-08T14:44:20.000Z
1427,1428,35,Phoenixcoin,PXC,phoenixcoin,673027.056297638,15.25035784,2013-07-04T00:00:00.000Z
1428,1429,3071,EUNO,EUNO,euno,669969.9483635302,7.9622564,2018-08-03T00:00:00.000Z
1429,1430,10412,HoDooi.com,HOD,hodooi,668698.3881310495,319094.03248219,2021-06-11T00:00:00.000Z
1430,1431,5614,Zelwin,ZLW,zelwin,667691.5802652433,81324.76525715,2020-05-21T00:00:00.000Z
1431,1432,20783,Kripto koin,KRIPTO,kripto-koin,665210.911041295,478640.94384167,2022-06-27T16:15:25.000Z
1432,1433,7182,Billion Happiness,BHC,billionhappiness,664625.3973031748,2448.71436913,2020-09-25T00:00:00.000Z
1433,1434,8637,Tranche Finance,SLICE,tranche-finance,652787.0683307794,47842.06549144,2021-03-01T00:00:00.000Z
1434,1435,12649,Alanyaspor Fan Token,ALA,alanyaspor-fan-token,650429.1560855272,50552.0074728,2021-10-12T08:57:06.000Z
1435,1436,16679,AgeOfGods,AOG,ageofgods,638975.4971579454,412808.90800211,2021-12-30T10:00:02.000Z
1436,1437,24475,ADreward,AD,adreward,648435.7060190898,23641.89498789,2023-04-21T16:31:34.000Z
1437,1438,8423,Public Mint,MINT,public-mint,646910.6162095085,98.55568273,2021-02-10T00:00:00.000Z
1438,1439,11563,aiRight,AIRI,airight,644655.8652784996,10278.23515333,2021-09-01T22:11:23.000Z
1439,1440,17242,UBXS Token,UBXS,ubxs,642507.3297698083,288164.25753414,2022-01-13T12:08:55.000Z
1440,1441,19893,Revolt 2 Earn,RVLT,revolt-2-earn,638320.6101540207,1120.8947342,2022-05-02T09:13:25.000Z
1441,1442,2041,BitcoinZ,BTCZ,bitcoinz,636584.4390034212,30912.11918512,2017-10-12T00:00:00.000Z
1442,1443,11329,KamPay,KAMPAY,kampay,630564.3626174543,86.96840483,2021-08-19T00:00:00.000Z
1443,1444,8695,BlockWallet,BLANK,blank-wallet,630489.7357287117,84763.66730894,2021-03-04T00:00:00.000Z
1444,1445,10861,Gamestarter,GAME,gamestarter,630258.2814977203,32802.0845017,2021-07-12T00:00:00.000Z
1445,1446,28162,SolarX,SOLX,solarx,627623.2509003326,1256707.86345113,2023-09-21T07:43:11.000Z
1446,1447,21020,MetaBeat,BEAT,metabeat,624757.3833321247,6499.90540324,2022-07-18T06:35:26.000Z
1447,1448,4703,BonusCloud,BXC,bonuscloud,618502.6810196661,66308.46830939,2019-09-24T00:00:00.000Z
1448,1449,11420,Tune.FM,JAM,tune-fm,618127.304614705,149500.58503391,2021-08-26T16:25:17.000Z
1449,1450,12294,Ertha,ERTHA,ertha,617725.6001795463,409374.51333012,2021-10-04T13:11:40.000Z
1450,1451,3750,eXPerience Chain,XPC,experience-chain,615925.0963976023,0.0,2019-02-25T00:00:00.000Z
1451,1452,9245,Signata,SATA,signata,613263.7264608373,8.21548498,2021-04-15T00:00:00.000Z
1452,1453,2608,Mithril,MITH,mithril,611930.4754898442,98877.18301042,2018-03-24T00:00:00.000Z
1453,1454,11529,Clube Atlético Mineiro Fan Token,GALO,clube-atletico-mineiro-fan-token,608538.5764042053,440092.58966869,2021-09-01T06:35:10.000Z
1454,1455,24070,Acorn Protocol,ACN,acorn-protocol,600982.4223495149,29902.6053644,2023-05-22T08:56:10.000Z
1455,1456,6701,Burency,BUY,burency,597205.8652648436,0.0,2020-08-30T00:00:00.000Z
1456,1457,5046,Streamity,STM,streamity,596522.8577101714,0.0,2020-04-14T00:00:00.000Z
1457,1458,23300,AIPAD,AIPAD,aipad,596226.9026438014,348244.05153503,2023-03-01T03:12:00.000Z
1458,1459,3345,DAPS Coin,DAPS,daps-coin,594428.5461349792,34.97714158,2018-09-25T00:00:00.000Z
1459,1460,3830,Veil,VEIL,veil,593550.5573918568,139.6445588,2019-04-02T00:00:00.000Z
1460,1461,8937,Woonkly Power,WOOP,woonkly-power,588650.1351751668,106188.23046284,2021-03-24T00:00:00.000Z
1461,1462,9468,Spore,SPORE,spore,588339.9522981233,846.22496732,2021-04-28T00:00:00.000Z
1462,1463,7772,Leverj Gluon,L2,leverj-gluon,588363.1027643435,38.86945923,2020-11-25T00:00:00.000Z
1463,1464,6537,RioDeFi,RFUEL,rio-defi,585817.3775125216,204975.57750819,2020-08-11T00:00:00.000Z
1464,1465,13323,Integritee Network,TEER,integritee-network,584806.399090697,31127.3761845,2021-10-26T15:04:11.000Z
